order_id,order_date,customer_id,employee_id,product_name,category,quantity,unit_price,discount_pct,payment_method,order_status,sales_channel,shipping_address,order_notes
O001723,2023-05-19 16:50:00,C00443,E0042,Projector,Office Furniture,8,499,,Debit Card,Cancelled,Online,"Unit 19, Building 28",Call customer
O001724,2024-02-08 18:39:00,C00740,E0012,Monitor,Networking,4,9999,0.1,GCash,Delivered,online,540 Bonifacio St.,Gift order
O001725,2023-11-20 06:39:00,C00585,E0145,Mouse ,Mobile Devices,4,19999,0.15,PayPal,Pending,,449 Mabini St.,Deliver after 5PM
O001726,2023-02-13 14:47:00,C00330,E0138,UPS,Networking,4,7999,0.1,Bank Transfer, Returned ,Marketplace,"Unit 11, Building 28",Gift order
O001727,2023-03-06 12:12:00,C00831,E0036,UPS,COMPUTER ACCESSORIES,2,1499,0.2,GCash,Processing,Marketplace,659 Bonifacio St.,
O001728,2022-07-09 05:14:00,C00507,E0162,Headset,Office Furniture,8,14999,0.2, Cash, Cancelled ,Store,"Unit 1, Building 48",Gift order
O001729,2023-07-02 22:00:00,C00304,E0155,smartphone,Mobile Devices ,6,499,0.2,Bank Transfer,Cancelled,Store,792 Quezon St.,
O001730,2025-11-09 00:45:00,C00768,E0117,Router,Computer Accessories,4,9999,0.1, bank transfer , DELIVERED,Online,928 Mabini St.,
O001731,2024-03-26 22:39:00,C00761,E0159,Headset,Mobile Devices,3,14999,0,Debit Card,Cancelled,Store,660 Rizal St.,Deliver after 5PM
O001732,2025-05-12 16:44:00,C00670,E0230,UPS,Networking,8,999,0.03,PayPal,Processing,Online,640 Mabini St.,Deliver after 5PM
O001733,2023-02-21 09:48:00,C00613,E0195, PRINTER , NETWORKING,3,2999,0.05, credit card,Cancelled,Online,300 Rizal St.,Urgent
O001734,2023-09-28 02:01:00,C00400,E0053, MONITOR,Office Furniture,5,999,0.2,Cash,Delivered,online," UNIT 18, BUILDING 40",
O001735,2023-01-18 18:26:00,C00727,E0140,smartphone,ELECTRONICS ,5,999,,GCash, PROCESSING ,Store,866 Mabini St.,Deliver after 5PM
O001736,2024-11-18 00:02:00,C00025,E0096,PROJECTOR,Electronics,7,499,0.15,Cash,Processing,Marketplace,"Unit 1, Building 34",Gift order
O001737,2023-11-10 04:24:00,C00237,E0174,Mouse,Electronics,3,9999,0.03,PayPal,Pending,,489 Main St.,Call customer
O001738,2025-01-16 04:12:00,C00831,E0214,External Drive,Electronics,7,999,0.2,GCash,Cancelled,Online,"Unit 13, Building 7",Call customer
O001739,2023-03-27 22:19:00,C00681,E0081,Headset,Networking,9,14999,0.05,PayPal, processing,,682 Mabini St.,Call customer
O001740,2025-09-19 16:22:00,C00549,E0170,Laptop,Mobile Devices,1,4999,,Debit Card,Cancelled,Marketplace,793 Rizal St.,Urgent
O001741,2025-06-13 06:44:00,C00674,E0016, Projector,Electronics,6,2999,,GCash,Delivered,,"unit 5, building 29",Gift order
O001742,2023-10-29 02:34:00,C00046,E0030,Router,Networking,10,799,0.03,GCash,,online,"Unit 3, Building 44",
O001743,2022-03-05 17:46:00,C00744,E0145,Desk,Electronics,2,7999,0.15,Credit Card,Processing,online,"Unit 7, Building 7",Urgent
O001744,2025-01-23 12:06:00,C00687,E0013,Laptop ,Office Furniture,3,1999,0.2,Cash, SHIPPED ,,"Unit 17, Building 38",
O001745,2024-09-26 22:33:00,C00039,E0182, Projector ,Office Furniture,3,1499,0.2,GCash,shipped,Marketplace,"Unit 19, Building 12",Gift order
O001746,2025-06-07 23:54:00,C00999,E0205,Office Chair,,3,499,,Debit Card,Returned ,Store,257 Bonifacio St.,Deliver after 5PM
O001747,2025-02-25 16:53:00,C00505,E0233, Mouse,Computer Accessories,9,7999,0.2,Credit Card,Pending,, 816 main st. ,Deliver after 5PM
O001748,2024-08-16 17:50:00,C00758,E0189,Printer,Electronics,2,4999,0.05,Debit Card,Returned,Marketplace,914 Mabini St.,Deliver after 5PM
O001749,2022-10-25 16:40:00,C00088,E0149,UPS,Mobile Devices,2,4999,0.2,Cash,Processing,Online,"Unit 8, Building 23",Deliver after 5PM
O001750,2023-09-18 13:52:00,C00455,E0046,Laptop,Computer Accessories,4,19999,0.15,Credit Card,Processing,Marketplace,"Unit 8, Building 9",Call customer
O001751,2022-02-28 05:24:00,C00950,E0013,Keyboard,Computer Accessories,9,2999,0.15,PayPal,Cancelled,Marketplace,765 Main St.,Gift order
O001752,2025-07-26 08:57:00,C00547,E0223,UPS,Electronics,10,14999,0,Credit Card,Pending,Online,740 Mabini St.,Call customer
O001753,2024-06-15 06:50:00,C00356,E0194,Projector,Networking,8,499,0.05,PayPal,Shipped ,online,"Unit 18, Building 4",Deliver after 5PM
O001754,2022-10-04 04:48:00,C00375,E0180,Monitor,Electronics,10,4999,0.2,GCash,Processing,online,"Unit 15, Building 18",Deliver after 5PM
O001755,2025-08-25 19:09:00,C00852,E0177,External Drive,Office Furniture,8,4999,0.1,Credit Card,Processing,Store,101 Mabini St.,
O001756,2022-04-29 19:21:00,C00946,E0228,Desk, COMPUTER ACCESSORIES ,1,1999,0.15,Bank Transfer,Shipped,STORE,205 Quezon St.,Urgent
O001757,2022-07-23 12:01:00,C00468,E0207,Printer,Mobile Devices,5,499,0.15,PayPal,Shipped,STORE,708 Quezon St.,Deliver after 5PM
O001758,2025-12-26 10:55:00,C00137,E0213,Desk,Electronics,2,2999,0.1,GCash,Returned,online,753 Quezon St.,Deliver after 5PM
O001759,2022-07-08 13:24:00,C00665,E0198,UPS,Office Furniture,3,999,0.1,Cash,Delivered,Store,25 Mabini St.,Gift order
O001760,2024-03-04 18:50:00,C00833,E0070,Mouse,Electronics,2,4999,,credit card,Processing,Store,"Unit 19, Building 5",Urgent
O001761,2025-09-22 20:23:00,C00568,E0230, EXTERNAL DRIVE,Mobile Devices,4,14999,0.1,Bank Transfer,Returned,Online,"Unit 15, Building 14",Gift order
O001762,2024-12-07 10:51:00,C00776,E0171,External Drive,Computer Accessories,10,1999,0.1,PayPal,returned,,"Unit 2, Building 35",Urgent
O001763,2025-03-12 12:34:00,C00502,E0116,Projector,Mobile Devices,4,19999,0.2,Credit Card,Processing,online,,
O001764,2025-08-26 17:17:00,C00068,E0118,Office Chair,Mobile Devices,9,1499,0,Cash,Returned,Online,"Unit 19, Building 43 ",
O001765,2022-05-21 13:27:00,C00027,E0038,Keyboard,Computer Accessories,3,9999,0.15,Debit Card, delivered ,Marketplace,576 Quezon St.,Call customer
O001766,2024-10-16 01:19:00,C00203,E0249,Smartphone,,9,9999,0.03,GCash,Processing,STORE,"Unit 13, Building 50",Call customer
O001767,2024-07-06 14:56:00,C00975,E0015,Smartphone,,8,1499,0.05,Debit Card, processing,online,"Unit 5, Building 38",Deliver after 5PM
O001768,2023-05-30 15:07:00,C00901,E0183,Monitor,,2,4999,0.03,Cash,Cancelled,online,,
O001769,2023-05-27 22:44:00,C00328,E0047,,office furniture,3,1499,0.05,Bank Transfer , Pending,Online,591 Mabini St.,Gift order
O001770,2023-11-14 08:22:00,C00734,E0158,Webcam,Office Furniture,6,799,0.1,,Cancelled,Store,"Unit 17, Building 40",Gift order
O001771,2022-11-09 01:46:00,C00104,E0077,Mouse,Mobile Devices,2,1999,0.1,Debit Card,Cancelled,online,"Unit 19, Building 2",
O001772,2025-01-25 03:35:00,C00061,E0127,Monitor,Computer Accessories,4,7999,0.15,Debit Card,cancelled,online,528 Mabini St.,Urgent
O001773,2025-08-12 14:50:00,C00761,E0128,office chair,Computer Accessories,10,499,0.15,Debit Card,Cancelled,Online,"Unit 15, Building 47",Deliver after 5PM
O001774,2022-01-07 00:16:00,C00930,E0231,External Drive,Mobile Devices,5,19999,0.2,PayPal,Pending,Store,966 Rizal St.,
O001775,2025-10-30 17:24:00,C00266,E0144,Headset,Mobile Devices,7,999,0.03,Credit Card,Pending,online,"Unit 13, Building 30",Gift order
O001776,2023-03-26 05:44:00,C00952,E0049, PROJECTOR,Networking,5,799,0.1,Credit Card,Delivered,,409 Main St.,
O001777,2025-12-29 06:45:00,C00460,E0040,Headset,Electronics,6,4999,,Bank Transfer,Shipped ,Store,736 Main St.,Deliver after 5PM
O001778,2025-08-05 18:08:00,C00784,E0058,Mouse,Electronics,9,1499,0,Debit Card,Pending,STORE,"Unit 16, Building 11",Gift order
O001779,2022-10-13 16:29:00,C00630,E0114,Smartphone,Computer Accessories,6,799,0,Debit Card,Delivered,,248 Main St.,Gift order
O001780,2023-02-06 23:45:00,C00937,E0191,Monitor,Networking,8,4999,0.1,Debit Card,Processing,Online,37 Bonifacio St.,
O001781,2023-11-16 12:51:00,C00217,E0069,Monitor ,Computer Accessories,9,19999,0,PayPal,,Store,"Unit 18, Building 41",Call customer
O001782,2024-07-12 19:25:00,C00268,E0139,Webcam,Mobile Devices,5,2999,0.05,PayPal,Pending,Online,"Unit 19, Building 36",Deliver after 5PM
O001783,2025-05-26 18:36:00,C00040,E0038,External Drive,Electronics,9,1999,0.1,Debit Card,Pending,, 136 Main St.,Gift order
O001784,2024-10-18 06:03:00,C00226,E0053,Mouse,Networking,2,2999,0.15, Debit Card ,Processing,Online,723 Rizal St.,Urgent
O001785,2024-02-05 07:58:00,C00790,E0166,External Drive,Electronics,6,9999,0.05,Cash,Delivered,Store,"Unit 4, Building 6",Call customer
O001786,2023-09-27 20:58:00,C00075,E0005,Smartphone,Networking,1,999,0.2,Cash, delivered,,"Unit 1, Building 40",
O001787,2023-09-14 20:50:00,C00041,E0063,Smartphone ,Office Furniture,8,1499,0.05,CASH,Returned,Store,922 Mabini St.,Call customer
O001788,2022-03-08 02:10:00,C00550,E0224,Desk,Networking,5,1499,0.1,Debit Card,Cancelled,STORE,791 Rizal St.,Urgent
O001789,2022-03-13 18:18:00,C00921,E0149,Smartphone,Mobile Devices,7,9999,0.15, CASH,Pending,,168 Quezon St.,Gift order
O001790,2024-08-03 17:49:00,C00521,E0208,Webcam, Computer Accessories ,5,4999,0,Bank Transfer,Delivered,,313 Quezon St.,Urgent
O001791,2023-06-08 18:45:00,C00314,E0243,Laptop,Electronics,10,999,0.03,PayPal,Shipped,Marketplace,"Unit 5, Building 29",
O001792,2024-01-21 23:44:00,C00907,E0110,Router,Computer Accessories,6,19999,,Credit Card,Cancelled,Online,160 Mabini St.,Gift order
O001793,2022-12-13 02:38:00,C00305,E0038,PRINTER ,Computer Accessories,8,4999,0, BANK TRANSFER,Pending,Marketplace,475 Quezon St.,Call customer
O001794,2023-03-23 02:53:00,C00389,E0204,Router,Computer Accessories,8,9999,0.1,PayPal,Processing,,"Unit 6, Building 31",
O001795,2022-12-27 17:42:00,C00999,E0028,Keyboard,Mobile Devices,2,999,0.1,GCash,Cancelled,Marketplace,"Unit 3, Building 38",
O001796,2024-04-13 22:35:00,C00302,E0234,Laptop,Networking,8,2999,0,Credit Card,Cancelled,STORE,"Unit 13, Building 11",Gift order
O001797,2023-12-13 12:39:00,C00270,E0029,Office Chair,,7,2999,0.05,Bank Transfer,Shipped,online,"Unit 14, Building 38",
O001798,2022-11-06 21:15:00,C00250,E0173,webcam ,Networking,3,7999,,Credit Card,Processing,Online,"Unit 1, Building 20",Deliver after 5PM
O001799,2024-05-01 07:45:00,C00348,E0218,laptop,Electronics,10,2999,0,PayPal,,STORE,526 Main St.,Urgent
O001800,2025-04-01 20:41:00,C00970,E0096,Projector, Computer Accessories,6,9999,0.03,Bank Transfer,Pending,,"Unit 3, Building 17",Gift order
O001801,2025-09-07 18:42:00,C00265,E0173,External Drive,Computer Accessories,8,9999,0.05,Cash,Pending,STORE,"Unit 13, Building 25",Urgent
O001802,2023-08-03 14:44:00,C00561,E0192,External Drive,Office Furniture,1,1499,0.1,Bank Transfer, PENDING,Online,"Unit 1, Building 39",
O001803,2024-01-28 14:32:00,C00483,E0239,Webcam ,Electronics,7,499,0,Debit Card,Delivered,online,"Unit 1, Building 10",
O001804,2025-12-30 22:08:00,C00438,E0160,External Drive,Office Furniture,4,499,0.15,Debit Card, PROCESSING ,STORE,596 Bonifacio St.,Gift order
O001805,2025-02-25 09:52:00,C00109,E0212,Printer,Mobile Devices,9,499,0.05,Debit Card,Returned,online,"Unit 3, Building 22",Deliver after 5PM
O001806,2025-05-04 15:41:00,C00022,E0033,External Drive,Computer Accessories,2,2999,0.2,Bank Transfer,Pending,,"Unit 10, Building 50",Deliver after 5PM
O001807,2024-07-12 12:33:00,C00512,E0028,Webcam,Electronics,6,14999,,Bank Transfer,Processing,STORE,"Unit 19, Building 41",Call customer
O001808,2022-08-21 02:51:00,C00060,E0106, Laptop ,Networking,7,1499,0.05,Credit Card,Delivered,online,"Unit 6, Building 50",Deliver after 5PM
O001809,2025-11-27 07:13:00,C00423,E0204, Webcam,Electronics,7,1499,0.15,CASH ,Delivered,Marketplace,"Unit 19, Building 6",Gift order
O001810,2022-01-31 02:10:00,C00703,E0092, printer ,Electronics,4,19999,0.05,Cash,Returned,Marketplace, 936 RIZAL ST.,Deliver after 5PM
O001811,2024-03-30 17:55:00,C00757,E0250,,Networking,10,999,,Debit Card,Cancelled,," Unit 4, Building 20",
O001812,2023-03-08 09:09:00,C00029,E0072,Projector,Networking,9,7999,0.1,Bank Transfer,Pending,," Unit 4, Building 32 ",
O001813,2022-10-28 07:02:00,C00374,E0155,Tablet,Electronics,6,9999,,Bank Transfer,RETURNED,Store,"Unit 2, Building 35",
O001814,2022-02-26 04:06:00,C00242,E0155,Tablet,Mobile Devices,6,499,,Debit Card,Pending,online,"Unit 5, Building 17",
O001815,2024-08-17 18:44:00,C00995,E0120,Projector,Networking,4,1999,0.2,Cash,Cancelled,Online,228 Rizal St.,
O001816,2022-08-23 21:54:00,C00105,E0101,Office Chair,Mobile Devices,7,799,,GCash,Delivered,,35 Mabini St.,Deliver after 5PM
O001817,2025-01-01 06:59:00,C00405,E0171,UPS,Computer Accessories,10,499,0,Cash,,Store,"Unit 3, Building 36",Call customer
O001818,2022-11-24 15:14:00,C00504,E0237, Keyboard,Office Furniture,9,7999,0.1,PayPal,Cancelled,Online, 99 Bonifacio St. ,Call customer
O001819,2023-06-06 08:01:00,C00711,E0033,keyboard,Office Furniture,7,799,0.03,BANK TRANSFER ,Shipped,Online,302 Rizal St.,Urgent
O001820,2023-07-27 11:24:00,C00040,E0142,Desk,Electronics,6,799,0.2,Cash,Processing,," Unit 7, Building 10",Call customer
O001821,2024-08-08 01:47:00,C00490,E0007,Headset,Networking,6,14999,0.05,PayPal,,Marketplace,726 Quezon St.,
O001822,2024-06-15 04:58:00,C00393,E0126,Monitor, Networking ,8,499,0,PayPal,Pending,online,,Urgent
O001823,2023-01-18 00:48:00,C00592,E0061,Webcam,Office Furniture,2,1999,,Debit Card,Processing,, 71 bonifacio st.,Urgent
O001824,2025-03-08 17:33:00,C00042,E0078,Keyboard,Mobile Devices,9,7999,0.2,Bank Transfer,Pending,Online,"Unit 15, Building 40",
O001825,2024-08-01 14:47:00,C00863,E0248,External Drive,Electronics,8,9999,0.03,Cash,Returned,,"Unit 18, Building 44",
O001826,2025-04-07 11:16:00,C00735,E0143,Smartphone,Office Furniture,4,1499,0.05,,Cancelled,,836 Main St.,
O001827,2024-07-16 08:34:00,C00888,E0192,Tablet,Networking,2,2999,,GCash,Returned ,online,997 Quezon St.,Gift order
O001828,2025-01-04 07:23:00,C00115,E0003,Projector,Electronics,5,7999,0.2,Credit Card,Delivered,Marketplace,"Unit 7, Building 6",
O001829,2025-11-26 11:43:00,C00506,E0013,Smartphone,Office Furniture,7,1999,0,GCash,Shipped,Store,"unit 13, building 45 ",
O001830,2023-07-11 16:55:00,C00123,E0154,mouse,Networking,6,999,0.1,PayPal,Cancelled,Store, 349 Bonifacio St. ,
O001831,2025-05-18 23:52:00,C00761,E0153,Office Chair, Computer Accessories ,4,1499,0.1,Credit Card,Pending,online,"Unit 7, Building 43",Gift order
O001832,2024-09-13 05:48:00,C00526,E0141,Smartphone,Networking,4,14999,0.15,PayPal,Cancelled,online,289 Mabini St.,Urgent
O001833,2024-12-02 08:01:00,C00759,E0095,Router,,5,7999,0.05,Bank Transfer,Cancelled,Marketplace,154 Mabini St.,Urgent
O001834,2022-01-12 20:35:00,C00117,E0167,Mouse,Computer Accessories,2,19999,0.03, CREDIT CARD ,Returned,Store,682 Rizal St.,
O001835,2022-06-06 17:52:00,C00787,E0187,UPS,Networking,10,799,,Cash,Cancelled,STORE,"unit 3, building 33 ",
O001836,2023-04-28 03:32:00,C00230,E0047,Keyboard,Office Furniture,5,14999,0.1,Credit Card,Processing,,6 Rizal St.,
O001837,2022-07-09 15:40:00,C00588,E0018,, OFFICE FURNITURE ,2,799,0.15,PayPal,Shipped,,"Unit 2, Building 46",Urgent
O001838,2023-03-21 01:37:00,C00744,E0069,Mouse,Networking,10,7999,0.05,Debit Card,Processing,Marketplace,413 Rizal St.,
O001839,2022-03-27 07:46:00,C00242,E0073, Smartphone,Electronics,8,799,0.03,Credit Card,Returned,STORE, 296 Main St. ,
O001840,2024-10-26 03:34:00,C00667,E0061, HEADSET,Networking,2,1999,0.1,Bank Transfer,Pending,Marketplace,"Unit 11, Building 23",Urgent
O001841,2022-09-16 04:43:00,C00315,E0201,UPS,,8,4999,0.1,Cash,DELIVERED ,Marketplace,"UNIT 12, BUILDING 40",Gift order
O001842,2023-11-18 13:00:00,C00880,E0081,UPS,Mobile Devices,7,14999,0.15,Bank Transfer,Delivered,Online,165 Rizal St.,
O001843,2023-11-03 04:11:00,C00441,E0043,Tablet, Office Furniture,5,499,0.1, Bank Transfer,Processing,Store,26 Bonifacio St.,Deliver after 5PM
O001844,2025-09-01 11:29:00,C00984,E0115,Keyboard,Networking,8,1499,0.03,BANK TRANSFER,Delivered,online,"Unit 12, Building 14",Urgent
O001845,2023-10-20 17:20:00,C00123,E0081, PRINTER ,Computer Accessories,6,2999,0.05,Credit Card,,STORE,"Unit 18, Building 49",Gift order
O001846,2023-06-23 20:07:00,C00052,E0146,Projector,Mobile Devices,5,999,0.2,Bank Transfer,Delivered,Online,104 Mabini St.,Urgent
O001847,2025-03-19 10:33:00,C00677,E0166,Keyboard,Mobile Devices,,2999,0.2,Credit Card,Shipped,,"Unit 20, Building 36",Gift order
O001848,2025-01-28 07:58:00,C00031,E0047,Headset,Office Furniture,6,799,0.05, paypal,,,"Unit 19, Building 16",Call customer
O001849,2022-03-14 04:56:00,C00043,E0161,Smartphone,Office Furniture,1,1999,0.15,Bank Transfer,Shipped,Store,"Unit 14, Building 27",Urgent
O001850,2023-09-27 19:07:00,C00871,E0185,TABLET ,Computer Accessories,1,2999,0.03,credit card , Returned ,Online,"Unit 7, Building 35",
O001851,2025-01-27 00:56:00,C00880,E0147,Router,Networking,8,9999,0,PayPal,Delivered,STORE,677 Bonifacio St.,Gift order
O001852,2023-10-19 01:38:00,C00808,E0076,Tablet,Electronics,4,9999,0.03,DEBIT CARD ,Delivered,STORE,616 Bonifacio St.,Call customer
O001853,2023-05-24 18:20:00,C00093,E0210,UPS,Computer Accessories,8,999,0,Debit Card,Cancelled,Online, 37 Rizal St.,Urgent
O001854,2024-02-17 21:34:00,C00707,E0094,Office Chair,office furniture,1,799,0.05,Bank Transfer,Delivered,Online,309 Rizal St.,Urgent
O001855,2024-04-23 15:30:00,C00514,E0011,Laptop,Computer Accessories,5,19999,0,Bank Transfer,cancelled ,STORE,607 Mabini St.,Gift order
O001856,2023-11-25 23:13:00,C00237,E0114,Keyboard,Networking,8,,,Credit Card,Delivered,Marketplace,197 Mabini St.,
O001857,2022-03-05 00:10:00,C00811,E0008,Desk,Computer Accessories,1,799,0.1,GCash,Delivered,Marketplace,"Unit 4, Building 9",Urgent
O001858,2022-07-11 15:47:00,C00263,E0015,Smartphone,Office Furniture,5,19999,0.15,Bank Transfer,Cancelled,,89 Rizal St.,
O001859,2024-05-05 16:18:00,C00078,E0163,Keyboard,Computer Accessories,9,19999,0.2,PayPal,Delivered,Marketplace,,Gift order
O001860,2023-05-05 06:12:00,C00166,E0181,Printer,Mobile Devices,10,9999,0.15, PayPal,Returned,Marketplace,"Unit 13, Building 14",Gift order
O001861,2023-06-12 18:27:00,C00972,E0200, Office Chair ,mobile devices,10,799,0,GCASH,Cancelled,Online,521 Bonifacio St.,Call customer
O001862,2022-07-27 02:15:00,C00699,E0204,Printer,Electronics,6,999,0.15,Bank Transfer,returned,,220 Rizal St.,Urgent
O001863,2022-04-27 16:06:00,C00973,E0071,Router,Office Furniture,5,999,0.1,Debit Card,Pending,online,778 Rizal St.,
O001864,2023-06-22 16:29:00,C00577,E0019,Desk,Office Furniture,8,9999,0.2,PayPal,Delivered ,Online,787 Rizal St.,
O001865,2023-09-15 15:58:00,C00708,E0205,Printer,Electronics,3,19999,,PayPal,Pending,Marketplace,900 Main St.,Call customer
O001866,2022-01-22 00:33:00,C00164,E0005,External Drive,Networking,9,499,,Bank Transfer,Returned,Online,"Unit 15, Building 38",Deliver after 5PM
O001867,2025-11-25 02:14:00,C00471,E0133, ROUTER,Electronics,,7999,0.15, bank transfer ,Cancelled,online," Unit 18, Building 35 ",Urgent
O001868,2025-02-14 11:09:00,C00891,E0221,Office Chair,Office Furniture,6,7999,0,Cash,Pending,STORE,571 mabini st. ,Deliver after 5PM
O001869,2024-09-30 06:17:00,C00886,E0106,Headset,Electronics,9,2999,0.1,Bank Transfer,,Store,"Unit 10, Building 12",Deliver after 5PM
O001870,2025-09-01 21:24:00,C00650,E0157,Projector,ELECTRONICS ,6,7999,0.2,PayPal,Pending ,STORE,629 Rizal St.,
O001871,2024-08-11 12:52:00,C00756,E0234,Desk ,Office Furniture,1,14999,0.03,GCash,Returned,online,"Unit 4, Building 1",
O001872,2024-06-30 04:28:00,C00902,E0149,,Mobile Devices,1,4999,0.05,Cash,Shipped,online,794 Mabini St.,
O001873,2024-11-23 06:00:00,C00453,E0237,ups ,Mobile Devices,9,999,,Bank Transfer,Pending,Online, 440 rizal st. ,
O001874,2024-12-22 17:35:00,C00500,E0001,External Drive,Networking,4,14999,,Cash,Processing,Marketplace, 703 rizal st.,Urgent
O001875,2022-07-13 00:57:00,C00603,E0048,Router, Office Furniture,8,19999,0,credit card,Pending,Marketplace,"Unit 15, Building 7",Deliver after 5PM
O001876,2025-08-08 06:56:00,C00136,E0237,Headset,Mobile Devices,,2999,0.15,PayPal,Shipped,Online,"Unit 9, Building 33",Gift order
O001877,2023-06-13 17:56:00,C00170,E0210,,Networking,4,999,0.05,bank transfer,Delivered,online,371 Bonifacio St.,Gift order
O001878,2024-06-10 02:58:00,C00830,E0026,Keyboard,Office Furniture,6,499,0,Cash, PENDING ,Online,24 Bonifacio St.,Urgent
O001879,2022-07-09 12:35:00,C00803,E0080,Monitor, Mobile Devices ,3,499,0,Debit Card,,Marketplace,"Unit 17, Building 45",Deliver after 5PM
O001880,2024-03-17 23:07:00,C00141,E0206,Headset,Electronics,3,1999,,GCash,Pending,Online,317 Mabini St.,Call customer
O001881,2023-08-13 23:22:00,C00205,E0073,Router ,ELECTRONICS,10,14999,0.1,Credit Card,Returned,Marketplace," unit 19, building 1",Urgent
O001882,2024-08-04 03:54:00,C00922,E0077,Smartphone, Computer Accessories,5,999,0.2,Cash,SHIPPED,,586 Mabini St.,
